OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
9/25/2016,7/11/2003,SO54970,214,11244,10,4,1
9/25/2016,7/2/2003,SO54970,585,11244,10,1,1
9/25/2016,8/19/2003,SO54938,476,26163,9,1,1
9/25/2016,8/24/2003,SO54938,491,26163,9,2,1
9/25/2016,8/3/2003,SO54944,529,29127,4,1,2
9/25/2016,7/15/2003,SO54944,539,29127,4,2,2
9/25/2016,6/4/2003,SO54967,377,20303,4,1,1
9/25/2016,8/7/2003,SO54967,477,20303,4,3,1
9/25/2016,8/3/2003,SO54967,479,20303,4,2,1
9/25/2016,8/24/2003,SO54967,487,20303,4,4,1
9/25/2016,8/29/2003,SO54934,477,12317,10,3,2
9/25/2016,8/19/2003,SO54934,478,12317,10,2,2
9/25/2016,8/2/2003,SO54934,214,12317,10,4,1
9/25/2016,6/29/2003,SO54934,358,12317,10,1,1
9/25/2016,8/12/2003,SO54939,480,18932,9,1,2
9/25/2016,8/10/2003,SO54954,528,15709,7,2,2
9/25/2016,9/5/2003,SO54954,487,15709,7,3,1
9/25/2016,7/14/2003,SO54954,537,15709,7,1,1
9/25/2016,6/21/2003,SO54963,220,23137,6,2,1
9/25/2016,7/11/2003,SO54963,583,23137,6,1,1
9/25/2016,7/11/2003,SO54935,528,21210,9,2,2
9/25/2016,9/5/2003,SO54935,537,21210,9,1,1
9/25/2016,7/4/2003,SO54969,215,14702,10,2,1
9/25/2016,8/3/2003,SO54969,585,14702,10,1,1
9/25/2016,6/3/2003,SO54968,362,11537,4,1,1
9/25/2016,7/20/2003,SO54972,484,18709,9,5,2
9/25/2016,7/14/2003,SO54972,373,18709,9,1,1
9/25/2016,8/29/2003,SO54972,477,18709,9,3,1
9/25/2016,7/17/2003,SO54972,479,18709,9,2,1
9/25/2016,9/2/2003,SO54972,487,18709,9,4,1
9/25/2016,6/24/2003,SO54946,528,22741,1,1,2
9/25/2016,6/9/2003,SO54946,536,22741,1,2,2
9/25/2016,7/16/2003,SO54932,385,23525,9,1,1
9/25/2016,6/15/2003,SO54964,581,16920,4,1,1
9/25/2016,6/30/2003,SO54958,477,22814,7,1,3
9/25/2016,7/16/2003,SO54942,214,11836,1,1,1
9/25/2016,8/18/2003,SO54949,475,18681,4,1,1
9/25/2016,7/5/2003,SO54960,530,27966,7,1,2
9/25/2016,8/3/2003,SO54960,214,27966,7,2,1
9/25/2016,6/8/2003,SO54948,474,18522,4,1,1
9/25/2016,9/5/2003,SO54956,480,16319,7,2,2
9/25/2016,6/9/2003,SO54956,539,16319,7,1,2
9/25/2016,6/8/2003,SO54957,529,19516,7,1,2
9/25/2016,8/17/2003,SO54974,480,25647,10,3,2
9/25/2016,7/18/2003,SO54974,538,25647,10,2,2
9/25/2016,8/14/2003,SO54974,605,25647,10,1,1
9/25/2016,6/15/2003,SO54953,462,16194,7,2,3
9/25/2016,8/19/2003,SO54953,535,16194,7,1,1
9/25/2016,6/30/2003,SO54940,466,23765,8,5,2
9/25/2016,8/23/2003,SO54940,477,23765,8,3,2
9/25/2016,7/9/2003,SO54940,479,23765,8,2,2
9/25/2016,8/15/2003,SO54940,375,23765,8,1,1
9/25/2016,6/19/2003,SO54940,490,23765,8,4,1
9/25/2016,8/25/2003,SO54947,529,23804,1,1,3
9/25/2016,8/27/2003,SO54947,215,23804,1,3,1
9/25/2016,8/14/2003,SO54947,540,23804,1,2,1
9/25/2016,8/26/2003,SO54933,539,23415,9,2,2
9/25/2016,8/15/2003,SO54933,381,23415,9,1,1
9/25/2016,7/5/2003,SO54945,477,27530,4,3,2
9/25/2016,9/10/2003,SO54945,479,27530,4,4,2
9/25/2016,6/30/2003,SO54945,530,27530,4,2,2
9/25/2016,7/10/2003,SO54945,541,27530,4,1,2
9/25/2016,6/24/2003,SO54943,529,28979,1,3,2
9/25/2016,6/2/2003,SO54943,539,28979,1,1,2
9/25/2016,7/16/2003,SO54943,482,28979,1,2,1
9/25/2016,6/6/2003,SO54941,480,11598,8,3,2
9/25/2016,7/13/2003,SO54941,352,11598,8,1,1
9/25/2016,7/1/2003,SO54941,483,11598,8,4,1
9/25/2016,7/21/2003,SO54941,537,11598,8,2,1
9/25/2016,8/24/2003,SO54973,220,24779,1,2,1
9/25/2016,6/14/2003,SO54973,561,24779,1,1,1
9/25/2016,6/24/2003,SO54950,480,21764,6,2,2
9/25/2016,8/12/2003,SO54950,528,21764,6,1,1
9/25/2016,6/9/2003,SO54952,528,19933,10,1,2
9/25/2016,5/29/2003,SO54971,223,22961,9,2,2
9/25/2016,7/6/2003,SO54971,580,22961,9,1,1
9/25/2016,7/15/2003,SO54955,535,16558,8,1,2
9/25/2016,6/13/2003,SO54936,223,29286,9,1,3
9/25/2016,7/25/2003,SO54936,477,29286,9,2,2
9/25/2016,9/4/2003,SO54962,481,18811,6,2,2
9/25/2016,7/27/2003,SO54962,485,18811,6,1,2
9/25/2016,8/4/2003,SO54951,482,13868,1,2,2
9/25/2016,8/27/2003,SO54951,485,13868,1,1,2
9/25/2016,8/11/2003,SO54961,480,11322,1,3,2
9/25/2016,8/15/2003,SO54961,528,11322,1,2,2
9/25/2016,6/30/2003,SO54961,537,11322,1,1,1
9/25/2016,6/14/2003,SO54966,484,20302,4,2,2
9/25/2016,7/4/2003,SO54966,377,20302,4,1,1
9/25/2016,7/18/2003,SO54937,530,23086,9,1,2
9/25/2016,7/5/2003,SO54937,484,23086,9,2,1
9/25/2016,6/15/2003,SO54959,529,20948,7,1,1
9/25/2016,8/27/2003,SO54965,223,21655,6,2,2
9/25/2016,6/3/2003,SO54965,229,21655,6,3,1
9/25/2016,6/11/2003,SO54965,596,21655,6,1,1
9/26/2016,6/1/2003,SO55025,484,18695,9,2,2
9/26/2016,8/24/2003,SO55025,379,18695,9,1,1
9/26/2016,8/30/2003,SO54992,214,23787,4,3,1
9/26/2016,6/20/2003,SO54992,529,23787,4,1,1
9/26/2016,9/6/2003,SO54992,540,23787,4,2,1
9/26/2016,6/24/2003,SO55023,223,26767,9,1,1
9/26/2016,6/18/2003,SO55023,584,26767,9,2,1
9/26/2016,8/20/2003,SO54987,480,11209,4,1,1
9/26/2016,7/18/2003,SO55016,462,19013,4,3,2
9/26/2016,6/11/2003,SO55016,485,19013,4,2,2
9/26/2016,7/1/2003,SO55016,229,19013,4,4,1
9/26/2016,7/18/2003,SO55016,597,19013,4,1,1
9/26/2016,7/14/2003,SO55012,528,11960,1,1,2
9/26/2016,7/26/2003,SO55012,537,11960,1,2,1
9/26/2016,9/2/2003,SO54986,223,14328,6,1,2
9/26/2016,8/27/2003,SO54986,490,14328,6,2,1
9/26/2016,7/19/2003,SO54994,528,23555,1,2,2
9/26/2016,6/25/2003,SO54994,536,23555,1,1,2
9/26/2016,8/3/2003,SO54997,223,27757,6,3,2
9/26/2016,8/15/2003,SO54997,474,27757,6,1,1
9/26/2016,8/31/2003,SO54997,490,27757,6,2,1
9/26/2016,7/31/2003,SO55009,477,22388,10,2,2
9/26/2016,7/19/2003,SO55009,472,22388,10,1,1
9/26/2016,7/9/2003,SO55002,475,28475,7,1,1
9/26/2016,7/12/2003,SO55002,489,28475,7,2,1
9/26/2016,6/20/2003,SO55005,480,16292,8,2,2
9/26/2016,7/19/2003,SO55005,536,16292,8,1,2
9/26/2016,6/27/2003,SO55003,528,16449,10,1,2
9/26/2016,5/29/2003,SO55003,220,16449,10,2,1
9/26/2016,8/23/2003,SO54998,477,18423,4,1,2
9/26/2016,6/27/2003,SO55021,220,14525,10,2,1
9/26/2016,6/15/2003,SO55021,570,14525,10,1,1
9/26/2016,8/2/2003,SO54995,478,21358,4,1,2
9/26/2016,8/9/2003,SO54984,482,19973,9,2,3
9/26/2016,6/8/2003,SO54984,477,19973,9,1,2
9/26/2016,6/17/2003,SO54984,479,19973,9,3,2
9/26/2016,6/21/2003,SO55029,482,25731,10,1,2
9/26/2016,8/7/2003,SO55029,606,25731,10,2,1
9/26/2016,8/26/2003,SO55001,462,20679,6,3,2
9/26/2016,6/8/2003,SO55001,528,20679,6,1,2
9/26/2016,6/14/2003,SO55001,215,20679,6,2,1
9/26/2016,6/19/2003,SO55015,477,19024,1,3,2
9/26/2016,8/17/2003,SO55015,478,19024,1,2,2
9/26/2016,6/25/2003,SO55015,483,19024,1,4,1
9/26/2016,7/19/2003,SO55015,593,19024,1,1,1
9/26/2016,9/5/2003,SO54977,464,12678,9,3,2
9/26/2016,6/10/2003,SO54977,535,12678,9,1,2
9/26/2016,8/10/2003,SO54977,215,12678,9,4,1
9/26/2016,6/13/2003,SO54977,528,12678,9,2,1
9/26/2016,7/1/2003,SO54990,529,25261,4,2,2
9/26/2016,7/18/2003,SO54990,220,25261,4,3,1
9/26/2016,8/28/2003,SO54990,540,25261,4,1,1
9/26/2016,8/6/2003,SO54978,485,21223,9,2,2
9/26/2016,8/8/2003,SO54978,537,21223,9,1,1
9/26/2016,8/26/2003,SO55004,485,12844,8,1,2
9/26/2016,7/11/2003,SO55004,214,12844,8,2,1
9/26/2016,7/30/2003,SO55013,485,13031,4,1,2
9/26/2016,7/18/2003,SO54979,485,25813,9,2,2
9/26/2016,6/25/2003,SO54979,528,25813,9,1,2
9/26/2016,9/9/2003,SO55000,477,18349,4,1,3
9/26/2016,7/11/2003,SO55000,214,18349,4,2,1
9/26/2016,7/27/2003,SO55018,464,11539,4,5,2
9/26/2016,8/22/2003,SO55018,220,11539,4,4,1
9/26/2016,8/13/2003,SO55018,354,11539,4,1,1
9/26/2016,8/4/2003,SO55018,528,11539,4,3,1
9/26/2016,8/4/2003,SO55018,537,11539,4,2,1
9/26/2016,6/3/2003,SO55010,529,24120,8,1,1
9/26/2016,8/11/2003,SO54981,214,15234,9,1,1
9/26/2016,6/5/2003,SO54999,477,24256,6,1,2
9/26/2016,6/3/2003,SO54999,220,24256,6,2,1
9/26/2016,8/18/2003,SO55024,223,28940,9,2,3
9/26/2016,8/27/2003,SO55024,576,28940,9,1,1
9/26/2016,8/6/2003,SO54980,488,17230,9,1,1
9/26/2016,6/6/2003,SO55020,477,12082,4,3,3
9/26/2016,8/28/2003,SO55020,478,12082,4,2,2
9/26/2016,6/15/2003,SO55020,354,12082,4,1,1
9/26/2016,8/12/2003,SO55028,538,25746,10,2,2
9/26/2016,7/25/2003,SO55028,605,25746,10,1,1
9/26/2016,8/30/2003,SO54985,489,11203,6,1,1
9/26/2016,6/16/2003,SO54993,528,22767,1,2,2
9/26/2016,6/28/2003,SO54993,536,22767,1,1,2
9/26/2016,8/14/2003,SO54993,215,22767,1,3,1
9/26/2016,9/10/2003,SO55019,477,12162,4,3,2
9/26/2016,8/23/2003,SO55019,478,12162,4,2,2
9/26/2016,7/16/2003,SO55019,354,12162,4,1,1
9/26/2016,6/23/2003,SO55014,528,12439,1,1,2
9/26/2016,9/8/2003,SO55014,215,12439,1,3,1
9/26/2016,7/28/2003,SO55014,235,12439,1,4,1
9/26/2016,7/18/2003,SO55014,537,12439,1,2,1
9/26/2016,8/4/2003,SO54991,480,23023,1,2,2
9/26/2016,7/11/2003,SO54991,536,23023,1,1,2
9/26/2016,8/24/2003,SO55026,480,11909,9,2,3
9/26/2016,9/10/2003,SO55026,360,11909,9,1,1
9/26/2016,8/4/2003,SO54989,538,28057,1,1,2
9/26/2016,8/14/2003,SO54982,529,24210,8,2,2
9/26/2016,8/2/2003,SO54982,539,24210,8,3,2
9/26/2016,6/25/2003,SO54982,582,24210,8,1,1
9/26/2016,7/10/2003,SO54976,385,24888,9,1,1
9/26/2016,7/13/2003,SO54976,488,24888,9,2,1
9/26/2016,7/6/2003,SO54996,475,27758,6,1,1
9/26/2016,7/10/2003,SO54988,480,11305,4,1,1
9/26/2016,7/8/2003,SO55017,215,16140,6,2,1
9/26/2016,7/27/2003,SO55017,235,16140,6,3,1
9/26/2016,8/26/2003,SO55017,373,16140,6,1,1
9/26/2016,7/11/2003,SO55008,477,21851,8,1,2
9/26/2016,7/26/2003,SO55027,604,14886,6,1,1
9/26/2016,8/5/2003,SO55011,529,20942,7,1,2
9/26/2016,6/25/2003,SO55006,480,19064,8,3,2
9/26/2016,6/19/2003,SO55006,528,19064,8,2,2
9/26/2016,7/19/2003,SO55006,535,19064,8,1,2
9/26/2016,8/28/2003,SO55007,480,22866,8,2,2
9/26/2016,9/2/2003,SO55007,529,22866,8,1,2
9/26/2016,8/16/2003,SO55022,232,16393,7,2,1
9/26/2016,9/1/2003,SO55022,578,16393,7,1,1
9/27/2016,6/28/2003,SO55049,528,12984,6,1,2
9/27/2016,7/15/2003,SO55049,536,12984,6,2,2
9/27/2016,7/9/2003,SO55049,215,12984,6,3,1
9/27/2016,8/14/2003,SO55056,477,18063,4,1,2
9/27/2016,6/19/2003,SO55056,235,18063,4,2,1
9/27/2016,8/21/2003,SO55087,214,24670,4,2,1
9/27/2016,8/30/2003,SO55087,563,24670,4,1,1
9/27/2016,7/9/2003,SO55062,480,18169,8,2,2
9/27/2016,9/5/2003,SO55062,528,18169,8,1,2
9/27/2016,6/25/2003,SO55078,477,25538,7,2,2
9/27/2016,9/2/2003,SO55078,479,25538,7,3,2
9/27/2016,9/11/2003,SO55078,560,25538,7,1,1
9/27/2016,7/4/2003,SO55075,232,16898,4,2,1
9/27/2016,8/22/2003,SO55075,580,16898,4,1,1
9/27/2016,7/1/2003,SO55080,541,28952,9,2,3
9/27/2016,7/27/2003,SO55080,530,28952,9,3,2
9/27/2016,9/9/2003,SO55080,487,28952,9,4,1
9/27/2016,8/25/2003,SO55080,576,28952,9,1,1
9/27/2016,7/20/2003,SO55065,536,14865,10,1,3
9/27/2016,9/6/2003,SO55050,528,22227,4,2,2
9/27/2016,7/21/2003,SO55050,536,22227,4,1,1
9/27/2016,7/18/2003,SO55079,479,22953,9,2,2
9/27/2016,6/27/2003,SO55079,484,22953,9,3,2
9/27/2016,7/5/2003,SO55079,581,22953,9,1,1
9/27/2016,6/7/2003,SO55034,477,12776,1,2,2
9/27/2016,8/15/2003,SO55034,479,12776,1,1,2
9/27/2016,6/7/2003,SO55034,220,12776,1,3,1
9/27/2016,8/22/2003,SO55074,528,15008,6,1,3
9/27/2016,6/7/2003,SO55074,215,15008,6,3,1
9/27/2016,8/28/2003,SO55074,537,15008,6,2,1
9/27/2016,6/7/2003,SO55030,484,18490,9,2,3
9/27/2016,9/3/2003,SO55030,379,18490,9,1,1
9/27/2016,7/20/2003,SO55055,223,20117,1,2,2
9/27/2016,7/28/2003,SO55055,474,20117,1,1,1
9/27/2016,7/3/2003,SO55070,480,25314,7,2,3
9/27/2016,7/17/2003,SO55070,530,25314,7,1,2
9/27/2016,8/2/2003,SO55059,485,18755,6,1,2
9/27/2016,6/27/2003,SO55059,220,18755,6,2,1
9/27/2016,8/7/2003,SO55040,220,15584,9,1,1
9/27/2016,9/3/2003,SO55068,481,17740,7,2,2
9/27/2016,8/10/2003,SO55068,536,17740,7,1,2
9/27/2016,6/7/2003,SO55052,536,22185,4,1,2
9/27/2016,7/10/2003,SO55052,482,22185,4,2,1
9/27/2016,7/21/2003,SO55036,539,15731,9,1,2
9/27/2016,6/24/2003,SO55037,477,15426,9,4,3
9/27/2016,6/9/2003,SO55037,485,15426,9,3,3
9/27/2016,9/3/2003,SO55037,478,15426,9,5,2
9/27/2016,6/27/2003,SO55037,528,15426,9,2,2
9/27/2016,8/23/2003,SO55037,536,15426,9,1,2
9/27/2016,8/18/2003,SO55037,215,15426,9,6,1
9/27/2016,7/29/2003,SO55045,530,11711,6,1,2
9/27/2016,9/5/2003,SO55081,477,18725,9,3,3
9/27/2016,7/28/2003,SO55081,479,18725,9,2,3
9/27/2016,8/27/2003,SO55081,223,18725,9,4,1
9/27/2016,8/17/2003,SO55081,377,18725,9,1,1
9/27/2016,6/8/2003,SO55066,529,16557,7,2,3
9/27/2016,7/11/2003,SO55066,480,16557,7,3,2
9/27/2016,8/22/2003,SO55066,539,16557,7,1,2
9/27/2016,9/12/2003,SO55033,220,11427,8,2,1
9/27/2016,9/11/2003,SO55033,354,11427,8,1,1
9/27/2016,6/15/2003,SO55057,477,18105,1,1,2
9/27/2016,8/31/2003,SO55057,215,18105,1,2,1
9/27/2016,7/20/2003,SO55058,528,15156,4,1,3
9/27/2016,6/26/2003,SO55058,483,15156,4,2,1
9/27/2016,7/31/2003,SO55038,537,21989,9,1,1
9/27/2016,7/11/2003,SO55063,480,15615,10,3,2
9/27/2016,8/13/2003,SO55063,528,15615,10,2,1
9/27/2016,8/20/2003,SO55063,537,15615,10,1,1
9/27/2016,7/8/2003,SO55082,223,15792,9,2,2
9/27/2016,7/4/2003,SO55082,592,15792,9,1,1
9/27/2016,8/26/2003,SO55088,529,22336,4,3,2
9/27/2016,6/11/2003,SO55088,538,22336,4,2,2
9/27/2016,6/14/2003,SO55088,215,22336,4,4,1
9/27/2016,6/1/2003,SO55088,604,22336,4,1,1
9/27/2016,7/20/2003,SO55051,536,23380,4,1,2
9/27/2016,7/24/2003,SO55051,215,23380,4,3,1
9/27/2016,8/24/2003,SO55051,528,23380,4,2,1
9/27/2016,7/9/2003,SO55077,485,12155,1,2,2
9/27/2016,8/7/2003,SO55077,220,12155,1,3,1
9/27/2016,7/19/2003,SO55077,362,12155,1,1,1
9/27/2016,8/2/2003,SO55071,223,27153,7,3,2
9/27/2016,9/10/2003,SO55071,541,27153,7,1,2
9/27/2016,8/20/2003,SO55071,530,27153,7,2,1
9/27/2016,6/3/2003,SO55042,536,15632,10,2,3
9/27/2016,8/16/2003,SO55042,528,15632,10,3,2
9/27/2016,6/18/2003,SO55042,215,15632,10,4,1
9/27/2016,6/21/2003,SO55042,232,15632,10,5,1
9/27/2016,8/3/2003,SO55042,587,15632,10,1,1
9/27/2016,6/25/2003,SO55048,528,23465,1,2,2
9/27/2016,6/13/2003,SO55048,536,23465,1,1,2
9/27/2016,8/18/2003,SO55072,480,25513,7,2,2
9/27/2016,7/15/2003,SO55072,530,25513,7,1,2
9/27/2016,7/13/2003,SO55067,223,19275,7,2,1
9/27/2016,7/20/2003,SO55067,477,19275,7,1,1
9/27/2016,9/4/2003,SO55047,529,11223,6,1,2
9/27/2016,8/7/2003,SO55047,215,11223,6,3,1
9/27/2016,9/1/2003,SO55047,540,11223,6,2,1
9/27/2016,5/31/2003,SO55085,484,11905,9,4,2
9/27/2016,6/3/2003,SO55085,528,11905,9,3,2
9/27/2016,6/13/2003,SO55085,352,11905,9,1,1
9/27/2016,7/24/2003,SO55085,537,11905,9,2,1
9/27/2016,7/19/2003,SO55041,529,13137,9,1,2
9/27/2016,6/29/2003,SO55044,480,11808,6,3,2
9/27/2016,6/30/2003,SO55044,529,11808,6,1,2
9/27/2016,6/24/2003,SO55044,538,11808,6,2,2
9/27/2016,6/30/2003,SO55044,486,11808,6,4,1
9/27/2016,8/28/2003,SO55043,529,27223,1,1,2
9/27/2016,6/2/2003,SO55043,480,27223,1,2,1
9/27/2016,7/29/2003,SO55086,214,25281,1,2,1
9/27/2016,7/1/2003,SO55086,560,25281,1,1,1
9/27/2016,9/7/2003,SO55031,385,24902,9,1,1
9/27/2016,6/8/2003,SO55073,528,12944,6,1,2
9/27/2016,6/14/2003,SO55073,537,12944,6,2,1
9/27/2016,7/22/2003,SO55084,485,11904,9,2,3
9/27/2016,7/30/2003,SO55084,462,11904,9,4,2
9/27/2016,6/4/2003,SO55084,362,11904,9,1,1
9/27/2016,6/4/2003,SO55084,491,11904,9,3,1
9/27/2016,9/6/2003,SO55060,475,28462,7,1,1
9/27/2016,6/3/2003,SO55032,389,16518,9,1,1
9/27/2016,7/28/2003,SO55046,530,11203,6,1,2
9/27/2016,7/15/2003,SO55089,232,19671,4,2,1
9/27/2016,7/31/2003,SO55089,389,19671,4,1,1
9/27/2016,8/4/2003,SO55064,223,15353,10,5,2
9/27/2016,6/23/2003,SO55064,529,15353,10,1,2
9/27/2016,6/18/2003,SO55064,220,15353,10,3,1
9/27/2016,6/4/2003,SO55064,226,15353,10,4,1
9/27/2016,7/27/2003,SO55064,540,15353,10,2,1
9/27/2016,8/15/2003,SO55053,478,21298,1,1,3
9/27/2016,9/9/2003,SO55053,464,21298,1,4,2
9/27/2016,8/8/2003,SO55053,477,21298,1,2,2
9/27/2016,8/22/2003,SO55053,491,21298,1,3,1
9/27/2016,9/10/2003,SO55035,480,12370,9,3,2
9/27/2016,6/18/2003,SO55035,528,12370,9,1,2
9/27/2016,8/2/2003,SO55035,535,12370,9,2,2
9/27/2016,8/13/2003,SO55061,475,15107,7,1,1
9/27/2016,7/1/2003,SO55091,383,23220,10,1,1
9/27/2016,7/13/2003,SO55091,490,23220,10,2,1
9/27/2016,9/1/2003,SO55039,529,26179,9,1,2
9/27/2016,7/22/2003,SO55039,220,26179,9,2,1
9/27/2016,8/28/2003,SO55083,358,11964,9,1,1
9/27/2016,7/4/2003,SO55083,537,11964,9,2,1
9/27/2016,7/21/2003,SO55076,474,13990,1,2,1
9/27/2016,7/17/2003,SO55076,488,13990,1,3,1
9/27/2016,8/28/2003,SO55076,589,13990,1,1,1
9/27/2016,8/17/2003,SO55054,478,20512,4,1,2
9/28/2016,7/26/2003,SO55103,480,28005,4,2,2
9/28/2016,6/23/2003,SO55103,530,28005,4,1,2
9/28/2016,7/26/2003,SO55098,474,26664,9,1,1
9/28/2016,7/19/2003,SO55098,491,26664,9,2,1
9/28/2016,7/19/2003,SO55134,528,11898,9,3,2
9/28/2016,8/8/2003,SO55134,215,11898,9,4,1
9/28/2016,6/4/2003,SO55134,356,11898,9,1,1
9/28/2016,7/4/2003,SO55134,537,11898,9,2,1
9/28/2016,7/12/2003,SO55129,535,15913,6,2,2
9/28/2016,8/11/2003,SO55129,480,15913,6,3,1
9/28/2016,6/6/2003,SO55129,483,15913,6,4,1
9/28/2016,6/3/2003,SO55129,592,15913,6,1,1
9/28/2016,7/5/2003,SO55099,223,25223,9,4,3
9/28/2016,8/5/2003,SO55099,528,25223,9,1,2
9/28/2016,6/4/2003,SO55099,220,25223,9,2,1
9/28/2016,6/19/2003,SO55099,491,25223,9,3,1
9/28/2016,8/24/2003,SO55097,485,19567,9,1,2
9/28/2016,6/12/2003,SO55097,489,19567,9,2,1
9/28/2016,6/14/2003,SO55123,530,25579,7,1,2
9/28/2016,6/15/2003,SO55123,214,25579,7,2,1
9/28/2016,7/31/2003,SO55102,529,11501,6,1,3
9/28/2016,8/28/2003,SO55102,480,11501,6,2,2
9/28/2016,7/2/2003,SO55107,485,11501,6,3,3
9/28/2016,6/23/2003,SO55107,528,11501,6,1,2
9/28/2016,6/2/2003,SO55107,536,11501,6,2,2
9/28/2016,8/27/2003,SO55107,214,11501,6,4,1
9/28/2016,7/4/2003,SO55109,477,17027,6,1,2
9/28/2016,8/3/2003,SO55109,478,17027,6,2,2
9/28/2016,8/11/2003,SO55109,466,17027,6,4,1
9/28/2016,8/31/2003,SO55109,489,17027,6,3,1
9/28/2016,6/29/2003,SO55092,383,23526,9,1,1
9/28/2016,6/27/2003,SO55131,220,18923,1,2,1
9/28/2016,6/27/2003,SO55131,589,18923,1,1,1
9/28/2016,6/12/2003,SO55106,536,18755,6,1,2
9/28/2016,6/10/2003,SO55093,477,11549,10,2,2
9/28/2016,8/25/2003,SO55093,478,11549,10,3,2
9/28/2016,8/9/2003,SO55093,360,11549,10,1,1
9/28/2016,6/15/2003,SO55124,485,13432,1,1,2
9/28/2016,8/18/2003,SO55124,215,13432,1,2,1
9/28/2016,6/13/2003,SO55128,477,15827,1,4,3
9/28/2016,9/3/2003,SO55128,482,15827,1,6,2
9/28/2016,9/8/2003,SO55128,235,15827,1,5,1
9/28/2016,6/20/2003,SO55128,478,15827,1,3,1
9/28/2016,8/17/2003,SO55128,485,15827,1,2,1
9/28/2016,8/10/2003,SO55128,597,15827,1,1,1
9/28/2016,6/26/2003,SO55119,529,16455,7,1,2
9/28/2016,8/9/2003,SO55119,539,16455,7,2,2
9/28/2016,9/7/2003,SO55115,485,14711,8,1,2
9/28/2016,7/5/2003,SO55115,229,14711,8,2,1
9/28/2016,7/10/2003,SO55105,529,13762,6,2,3
9/28/2016,6/8/2003,SO55105,540,13762,6,1,1
9/28/2016,8/15/2003,SO55121,530,13676,10,2,3
9/28/2016,7/25/2003,SO55121,541,13676,10,1,3
9/28/2016,7/9/2003,SO55121,480,13676,10,3,2
9/28/2016,6/15/2003,SO55132,466,11026,9,3,2
9/28/2016,9/3/2003,SO55132,352,11026,9,1,1
9/28/2016,6/5/2003,SO55132,487,11026,9,2,1
9/28/2016,7/19/2003,SO55111,477,26449,6,1,2
9/28/2016,9/12/2003,SO55104,480,11505,6,2,2
9/28/2016,8/26/2003,SO55104,535,11505,6,1,2
9/28/2016,8/3/2003,SO55120,477,27850,7,2,3
9/28/2016,8/7/2003,SO55120,530,27850,7,1,2
9/28/2016,6/10/2003,SO55120,479,27850,7,3,1
9/28/2016,6/7/2003,SO55120,489,27850,7,4,1
9/28/2016,8/11/2003,SO55138,530,28111,9,3,2
9/28/2016,6/17/2003,SO55138,541,28111,9,2,2
9/28/2016,6/22/2003,SO55138,215,28111,9,4,1
9/28/2016,6/28/2003,SO55138,488,28111,9,5,1
9/28/2016,6/25/2003,SO55138,585,28111,9,1,1
9/28/2016,6/30/2003,SO55094,232,11858,4,1,1
9/28/2016,7/1/2003,SO55130,214,20339,4,2,1
9/28/2016,6/6/2003,SO55130,226,20339,4,3,1
9/28/2016,7/1/2003,SO55130,377,20339,4,1,1
9/28/2016,6/29/2003,SO55113,477,17161,1,1,2
9/28/2016,9/12/2003,SO55113,487,17161,1,2,1
9/28/2016,7/11/2003,SO55122,530,26972,7,2,2
9/28/2016,6/22/2003,SO55122,541,26972,7,1,2
9/28/2016,6/6/2003,SO55122,226,26972,7,3,1
9/28/2016,9/2/2003,SO55133,223,11967,9,2,2
9/28/2016,6/16/2003,SO55133,360,11967,9,1,1
9/28/2016,8/10/2003,SO55133,487,11967,9,3,1
9/28/2016,8/21/2003,SO55136,529,22374,1,3,2
9/28/2016,9/13/2003,SO55136,538,22374,1,2,2
9/28/2016,7/23/2003,SO55136,220,22374,1,4,1
9/28/2016,6/2/2003,SO55136,584,22374,1,1,1
9/28/2016,8/13/2003,SO55116,535,16458,8,1,2
9/28/2016,6/12/2003,SO55137,220,23230,10,2,1
9/28/2016,7/24/2003,SO55137,383,23230,10,1,1
9/28/2016,6/2/2003,SO55108,477,22142,4,5,2
9/28/2016,6/18/2003,SO55108,478,22142,4,4,2
9/28/2016,6/7/2003,SO55108,485,22142,4,3,2
9/28/2016,6/16/2003,SO55108,536,22142,4,2,2
9/28/2016,6/27/2003,SO55108,528,22142,4,1,1
9/28/2016,9/7/2003,SO55112,223,18836,1,2,2
9/28/2016,6/22/2003,SO55112,232,18836,1,3,1
9/28/2016,6/26/2003,SO55112,475,18836,1,1,1
9/28/2016,7/29/2003,SO55100,530,27387,1,2,3
9/28/2016,7/11/2003,SO55100,541,27387,1,1,2
9/28/2016,6/2/2003,SO55135,214,24673,4,2,1
9/28/2016,6/21/2003,SO55135,481,24673,4,3,1
9/28/2016,8/11/2003,SO55135,561,24673,4,1,1
9/28/2016,9/4/2003,SO55117,476,28442,7,1,1
9/28/2016,8/6/2003,SO55118,485,17083,8,3,2
9/28/2016,6/2/2003,SO55118,528,17083,8,1,2
9/28/2016,7/20/2003,SO55118,535,17083,8,2,2
9/28/2016,8/24/2003,SO55127,235,18078,6,2,1
9/28/2016,6/20/2003,SO55127,485,18078,6,1,1
9/28/2016,8/21/2003,SO55095,466,11150,9,4,2
9/28/2016,7/13/2003,SO55095,528,11150,9,2,2
9/28/2016,9/9/2003,SO55095,535,11150,9,1,2
9/28/2016,7/2/2003,SO55095,214,11150,9,3,1
